Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,DMBIOE,1,1,A003107,3,Geert Jacobs|Natalija Bonic|Mieke Rosselle,wetenschappelijk engels|academisch taalgebruik|woordenschat|grammatica schrijfvaardigheid|spreekvaardigheid,niet-periodegebonden,,,participatie|werkstuk|vaardigheidstest|peer-evaluatie
MABA,DMBIOE,1,1,D000236,3,Bart Vandekerckhove|Sofie Bekaert|VERONIQUE Stove|Peter Van Eenoo,laboratorium)kwaliteitsmanagement|kwaliteitsnormen|kwaliteitsstandaarden|validatie.,periodegebonden,schriftelijk examen|openboekexamen,schriftelijk examen|openboekexamen,
MABA,DMBIOE,1,1,D002122,5,Katleen Hermans|Pieter Cornillie,proefdierkunde|welzijn|3 v principe,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMBIOE,1,1,D012176,3,PHILIPPE DERON|Tom Balthazar|Sofie Bekaert|Freddy Mortier|Catherine Van Der Straeten,ethiek|medische ethiek|bio-ethiek,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen,
MABA,DMBIOE,1,1,D012513,4,Katleen De Preter|Sven Degroeve|Lennart Martens|Jo Vandesompele|Pieter-Jan Volders,toegepaste statistiek|multivariate statistiek|python|r|relationele databanken|pcr/qpcr/ngs data analyse,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|vaardigheidstest,
MABA,DMBIOE,1,1,D012528,4,Bart Vandekerckhove|Jolanda van Hengel,pluripotente stamcellen|bloedproducten|histocompatibiliteit|donorgeschiktheid|stamceltransplantatie|‘advanced therapy medicinal products’|immunotherapie|gentherapie,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBIOE,1,2,D012527,3,Sylvie Rottey|Sofie Bekaert|ANNELIEN COENS|Luc Vakaet|Catherine Van Der Straeten,geneesmiddelenonderzoek|good clinical practice (gcp)|klinische studies|ethisch en juridisch kader,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen|openboekexamen,schriftelijk examen met meerkeuzevragen|schriftelijk examen|openboekexamen,verslag
MABA,DMBIOE,1,J,D002303,6,Christophe Ampe,biomedische praktijk|onderzoeksprotocol|presentatie|wetenschappelijke discussie|voorbereidende studie masterproef,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|gedragsevaluatie op de werkvloer
MABA,DMBIOE,2,1,D002321,3,Jan Demolder,intellectuele eigendomsrechten|octrooirecht|integratie van wetenschappelijke|klinische en patiëntgegevens,periodegebonden,schriftelijk examen,,
MABA,DMBIOE,2,J,D012514,3,Tania Maes|Guy Joos|Bart Lambrecht|Wim Trypsteen,translationeel biomedisch onderzoek|wetenschappelijke presentaties|klinisch onderzoek,niet-periodegebonden,,,werkstuk
MABA,DMBSDMFA,1,1,D013115,4,Ruben Brondeel|Erwin Heyse|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMBSDMFA,1,2,D000740,3,Koen Paemeleire,ziektebeelden|oorzaken|mechanismes|klinische manifestaties|therapie|gezondheidspromotie,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMBSDMFA,1,2,D013129,5,Veerle Segers|Jan Evenepoel|Petra Poppe|Bert Sticker|Luc Vanden Bossche,primaire blessure preventie|sport blessures|sport traumatologie,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,DMBSDMFA,1,2,D013166,3,Jan Reniers|Saskia Kindt,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,participatie|werkstuk
MABA,DMBSDMFA,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMFA,1,J,D012339,6,Greet Cardon|Jan Evenepoel|Virginie Van Houtte,stage|fysieke activiteit|fitheid en gezondheid|doelgroepen|bewegingsbegeleiding|fitness,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMFA,1,J,D013117,4,Wim Derave|Eline Lievens|Raf Van Dyck|Jan Boone|Inge Everaert,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's|exercise is medicine,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMBSDMFA,1,J,D013118,5,Annick Willem|Kris De Coorde|Steffie Lucidarme,plannen en organiseren|leiding geven|samenwerken|praktijkgericht|sportevenementen|small business projects,niet-periodegebonden,,,schriftelijk examen met open vragen|mondeling examen|participatie|werkstuk|verslag
MABA,DMBSDMFA,1,J,D013119,3,Frederik Deconinck|Sofie De Rijck|Stijn Vandelacluze|Jan Bourgois|Leen Haerens,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMBSDMFA,1,J,D013128,7,Jan Boone|Janne Bouten|Kevin Caen|Jan Evenepoel|Kobe Vermeire|Jan Bourgois,trainingsleer|periodiseren|plannen|uithouding|kracht|lenigheid|bijzondere doelgroepen|gezondheidsgerelateerde fitheid|bewegingsleer|fitness,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag
MABA,DMBSDMFA,1,J,D013136,6,Delfien Van Dyck|Melanie Beeckman,gezondheidspromotie|preventie|interventieonwikkeling|intervention mapping|implementatie,niet-periodegebonden,,,mondeling examen|participatie|werkstuk|peer-evaluatie|verslag
MABA,DMBSDMFA,2,1,D012118,3,Eric Derom|Patrick Calders|Heleen Demeyer|Johan De Sutter,chronisch hartfalen|copd|obesitas|diabetes|veroudering|interpretatie van inspanningstests|inspanningslimiterende factoren|relevantie van inspanning bij pathologie|prognose|behandeling|evaluatie,periodegebonden,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen met open vragen|mondeling examen,schriftelijk examen
MABA,DMBSDMFA,2,1,D013001,3,Farah Focquaert,ethiek|gezondheidsbevordering|preventie|public health,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBSDMFA,2,1,D013130,3,Olivier Vanakker|Thibaux Van der Stede|Wim Derave,genetica|erfelijkheidsleer|moleculaire biologie|genetische testing|gentherapie|gene editing|gendoping,periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen,
MABA,DMBSDMFA,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMFA,2,J,D012330,12,Greet Cardon|Jan Evenepoel|Virginie Van Houtte,stage|fysieke activiteit|fitheid|gezondheid|bewegingsbegeleiding|promotie|doelgroepen|organisatie|personal training,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMFA,2,J,D013116,3,Kristof De Mey,sport|beweging|bezondheid|technologie|product|creativiteit|innovatie|onderzoek en ontwikkeling|ondernemerschap|implementatie|wearables|sports analytics|exergaming|apps en platformen|marketing|business development,niet-periodegebonden,,,schriftelijk examen|mondeling examen|werkstuk
MABA,DMBSDMFA,2,J,D013137,5,Sofie Compernolle|Lieze Mertens,gezondheidspsychologie|psychologische begeleiding|motivational interviewing|bewegingsdeskundige,niet-periodegebonden,,,portfolio|participatie|werkstuk
MABA,DMBSDMSB,1,1,D000013,4,Maggie Geuens,strategische planning|concurrentie-analyse|aankoopgedrag|segmentatie en positionering|marketing mix|controle van de marketingactiviteiten.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBSDMSB,1,1,D000209,4,Patricia Everaert,algemeen boekhouden|financiële rapportering|jaarrekening,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBSDMSB,1,1,D012061,4,Annick Willem|Johan Haentjens|Cleo Schyvinck,strategische implanting en algemeen beheer van sportinfrastructuren|operationeel management|zwembaden|indoor infrastructuur|outdoor infrastructuur|planning|marketing|human resources management|communicatie|wetgeving|uitbatingsvormen|publiek-privaat|juridische aspecten van de bouw en het beheer,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie|verslag
MABA,DMBSDMSB,1,1,D012304,4,Annick Willem|Martje Eyckmans,sportrecht|wetgeving|regelgeving,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk
MABA,DMBSDMSB,1,1,D013115,4,Ruben Brondeel|Erwin Heyse|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMBSDMSB,1,1,D013167,5,Wim Lagae,marketing|sportsponsoring|sponsorverwerving|sportmarketing,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBSDMSB,1,1,F000811,5,Alex Vanderstraeten|Lieven Jonckheere,strategisch human resource management|human resource management|personeelsmanagement|personeel & organisatie|duurzaam hrm,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|werkstuk
MABA,DMBSDMSB,1,2,D012990,4,Maikel Pellens|Jacob Vermeire,ondernemerschap|ondernemingsidee|business plan,periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk,
MABA,DMBSDMSB,1,2,D013166,3,Jan Reniers|Saskia Kindt,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,participatie|werkstuk
MABA,DMBSDMSB,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMSB,1,J,D012327,6,Annick Willem|Steffie Lucidarme,stage|sportmanagement|sportbeleid|eventmanagement|projectmanagement|sportevenement,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMSB,1,J,D013117,4,Wim Derave|Eline Lievens|Raf Van Dyck|Jan Boone|Inge Everaert,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's|exercise is medicine,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMBSDMSB,1,J,D013118,5,Annick Willem|Kris De Coorde|Steffie Lucidarme,plannen en organiseren|leiding geven|samenwerken|praktijkgericht|sportevenementen|small business projects,niet-periodegebonden,,,schriftelijk examen met open vragen|mondeling examen|participatie|werkstuk|verslag
MABA,DMBSDMSB,1,J,D013119,3,Frederik Deconinck|Sofie De Rijck|Stijn Vandelacluze|Jan Bourgois|Leen Haerens,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMBSDMSB,2,1,D012144,6,Bruno Merlevede,economie|micro|macro,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMBSDMSB,2,1,D013138,7,Annick Willem,algemeen beheer van sportorganisaties en sportdiensten|strategisch management|strategie analyse|beleidsplan|organiseren|sportbeleid|effectiviteit en performantie|kwaliteitsmanagement|trends en onderzoek in sportmanagement,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk
MABA,DMBSDMSB,2,1,F000741,6,Sophie Hoozée,kostenverdeelstaat|beslissingscalculaties|strategische kostenbeheersing|standaardkostencalculatie,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMBSDMSB,2,2,D013139,4,Annick Willem|Kris De Coorde|Johan Haentjens,sportmanagement|strategie|marketing|financieel management|personeelsmanagement|operationeel management|juridische aspecten,niet-periodegebonden,,,participatie|werkstuk|simulatie|gedragsevaluatie op de werkvloer
MABA,DMBSDMSB,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMSB,2,J,D012331,12,Annick Willem|Kris De Coorde|Steffie Lucidarme,stage|sportmanagement|sportbeleid|eventmanagement|projectmanagement|sportevenement,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMSB,2,J,D013116,3,Kristof De Mey,sport|beweging|bezondheid|technologie|product|creativiteit|innovatie|onderzoek en ontwikkeling|ondernemerschap|implementatie|wearables|sports analytics|exergaming|apps en platformen|marketing|business development,niet-periodegebonden,,,schriftelijk examen|mondeling examen|werkstuk
MABA,DMBSDMST,1,1,D013115,4,Ruben Brondeel|Erwin Heyse|Sofie Compernolle,analyseren|datafile|onderzoek|multivariate statistiek|spss,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMBSDMST,1,1,D013133,5,Jan Bourgois|Jasmien Dumortier|Jan Boone|Björn Heyse|An Mariman|Peter Van Eenoo,doping|sportwetenschappelijke begeleiding|verantwoord trainingsadvies|toegepaste omgevingsfysiologie|inspanningsimmunologie|competitiesport|topsport,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|vaardigheidstest|verslag
MABA,DMBSDMST,1,1,D013171,4,Leen Haerens|Maarten Vansteenkiste,toegepaste sportpsychologie|coaching van atleten,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
MABA,DMBSDMST,1,2,D013129,5,Veerle Segers|Jan Evenepoel|Petra Poppe|Bert Sticker|Luc Vanden Bossche,primaire blessure preventie|sport blessures|sport traumatologie,periodegebonden|niet-periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,werkstuk
MABA,DMBSDMST,1,2,D013166,3,Jan Reniers|Saskia Kindt,communicatietechnieken|feedback geven en krijgen|besluitvorming in team|team building|zelfkennis,niet-periodegebonden,,,participatie|werkstuk
MABA,DMBSDMST,1,J,D012030,6,Melanie Beeckman|Petra Poppe|Lieze Mertens,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMST,1,J,D012328,6,Jan Boone|Julie Claeys|Shana De Jaegher|Mieke Devriendt|Tom Du Pan|Benoit Mertens|Filip Roelandt|Koen Termont|Joeri Van de Voorde|Virginie Van Houtte|Bart Van Renterghem,stage|sport|methodiek|nationale training|sportwetenschappelijke begeleiding,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMST,1,J,D013117,4,Wim Derave|Eline Lievens|Raf Van Dyck|Jan Boone|Inge Everaert,gezondheid|fysieke activiteiten|sportactiviteiten|fitness|trainingsschema's|exercise is medicine,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,mondeling examen|participatie|werkstuk
MABA,DMBSDMST,1,J,D013118,5,Annick Willem|Kris De Coorde|Steffie Lucidarme,plannen en organiseren|leiding geven|samenwerken|praktijkgericht|sportevenementen|small business projects,niet-periodegebonden,,,schriftelijk examen met open vragen|mondeling examen|participatie|werkstuk|verslag
MABA,DMBSDMST,1,J,D013119,3,Frederik Deconinck|Sofie De Rijck|Stijn Vandelacluze|Jan Bourgois|Leen Haerens,outdoor|klimmen|kajak|mountainbike|badminton|judo|groepsfitness|terugslagsporten|contact- en verdedigingssporten,periodegebonden|niet-periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen|werkstuk,participatie|vaardigheidstest
MABA,DMBSDMST,1,J,D013128,7,Jan Boone|Janne Bouten|Kevin Caen|Jan Evenepoel|Kobe Vermeire|Jan Bourgois,trainingsleer|periodiseren|plannen|uithouding|kracht|lenigheid|bijzondere doelgroepen|gezondheidsgerelateerde fitheid|bewegingsleer|fitness,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|werkstuk|verslag
MABA,DMBSDMST,2,1,D013130,3,Olivier Vanakker|Thibaux Van der Stede|Wim Derave,genetica|erfelijkheidsleer|moleculaire biologie|genetische testing|gentherapie|gene editing|gendoping,periodegebonden,schriftelijk examen|werkstuk,schriftelijk examen,
MABA,DMBSDMST,2,1,D013131,4,Matthieu Lenoir|Felien Laureys|Mireille Mostaert|Johan Pion|Frederik Deconinck,trainingsleer|talentidentificatie|talentontwikkeling|topsport|prestatievermogen,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,mondeling examen|werkstuk
MABA,DMBSDMST,2,1,D013132,4,Pieter Fiers|Senne Bonnaerens|Rud Derie|Joeri Gerlo|Pieter Van den Berghe|Veerle Segers,sportspecifieke bewegingsanalyse|sportbiomechanica|sportantropometrie,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,participatie|verslag
MABA,DMBSDMST,2,1,D013134,3,Frederik Deconinck,data management|data analyse|notational analysis|sports performance|embedded scientist,niet-periodegebonden,,,portfolio|participatie|werkstuk
MABA,DMBSDMST,2,J,D012031,18,Bram Constandt|Petra Poppe,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|onderzoekstechnieken|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMBSDMST,2,J,D012332,12,Jan Boone|Shana De Jaegher|Bart Van Renterghem,stage|sport|methodiek|(inter)nationale training|sportwetenschappelijke begeleiding,periodegebonden|niet-periodegebonden,mondeling examen,,portfolio|participatie|werkstuk|gedragsevaluatie op de werkvloer
MABA,DMBSDMST,2,J,D013116,3,Kristof De Mey,sport|beweging|bezondheid|technologie|product|creativiteit|innovatie|onderzoek en ontwikkeling|ondernemerschap|implementatie|wearables|sports analytics|exergaming|apps en platformen|marketing|business development,niet-periodegebonden,,,schriftelijk examen|mondeling examen|werkstuk
MABA,DMERGW,1,1,D002856,5,Ignaas Devisch|Kasper Raus,filosofisch-medisch denken|ethiek|ziekte|gezondheid|lichamelijkheid|identiteit|ethische code,periodegebonden|niet-periodegebonden,mondeling examen,mondeling examen,werkstuk
MABA,DMERGW,1,1,D012143,6,Johan Christiaens,algemeen boekhouden|financiële rapportering|non-profit,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMERGW,1,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMERGW,1,1,D012681,10,Dominique Van de Velde|SARAH BAL|Jan De Bleecker|Patricia De Vriendt|Gunter Heylens|Nele Van Den Noortgate,"klinische expert interventies|interdisciplinair samenwerken|coachen|ethische besluitvorming|wetenschappelijk redeneren,",periodegebonden,mondeling examen|portfolio|werkstuk,mondeling examen|portfolio|werkstuk,
MABA,DMERGW,1,2,D012678,3,Dominique Van de Velde|Paul Van Royen,management|gezondheidszorg|voor module interprofessionele oefening-zorgstrategie: interprofessionele samenwerking|zorgmodellen|zorgpaden,niet-periodegebonden,,,participatie|werkstuk
MABA,DMERGW,1,2,D012679,4,Jan Vande Moortel,wetten en regels (nationale en internationale)|beleidsvoornemens,niet-periodegebonden,,,werkstuk
MABA,DMERGW,1,2,D012682,5,Annemie Spooren|Peter Feys|Annick Timmermans,·        revalidatie ·        zorgprocessen ·        innovatie ·        technologie ·        leefomgeving ·        e-health ·        universal & user-centered design,periodegebonden,schriftelijk examen|werkstuk,,
MABA,DMERGW,1,2,D012683,3,Daphne Kos|Patricia De Vriendt|Dominique Van de Velde|Annick Van Gils,internationale ervaring – persoonlijke ontwikkeling,niet-periodegebonden,,,portfolio
MABA,DMERGW,1,J,D002857,20,Daphne Kos|Dominique Van de Velde,masterproef,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMGEBE,1,1,D000748,5,Maïté Verloigne|Stefaan Van Damme,gezondheidspsychologie|interventietechnieken|gedragsverandering|groepsinterventies,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie
MABA,DMGEBE,1,1,D001479,4,Stefaan Van Damme|Annick De Paepe|Liesbet Goubert,gezondheidspsychologie|gedragstheorieën|zelfregulatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,participatie|werkstuk
MABA,DMGEBE,1,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMGEBE,1,1,D012663,4,Maïté Verloigne|Jelle Van Cauwenberg,statistiek|methodologie|spss|gezondheidsbevordering,periodegebonden,schriftelijk examen|vaardigheidstest,schriftelijk examen|vaardigheidstest,
MABA,DMGEBE,1,1,D012664,5,Benedicte Deforche,gezondheidsbevordering|interventieontwikkeling|theoretische en planmatige aanpak|evidence-based werken|intervention mapping,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,mondeling examen|participatie|werkstuk|peer-evaluatie
MABA,DMGEBE,1,1,D013000,5,Benedicte Deforche|Stéphanie De Maesschalck|Carl Devos,kennismaking met/inleiding tot politicologie en met de kerninstellingen van de belgische politiek|gezondheidsvoorlichting|gezondheidsbevordering|preventie|ottawa charter|waarden|health-literacy|evidence-based health promotion|preventiedecreet|health in all policies|kadermethodieken|setting en doelgroepgericht werken,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,werkstuk
MABA,DMGEBE,1,1,D013001,3,Farah Focquaert,ethiek|gezondheidsbevordering|preventie|public health,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMGEBE,1,2,D012653,4,Benedicte Deforche,gezondheidsbevordering|gemeenschapsprojecten|theorieën van veranderingen in de omgeving|implementatie en evaluatie van projecten|advocacy|intersectorale  samenwerking| coalities|mediërende strategieën|intervention mapping.,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,mondeling examen|participatie|werkstuk
MABA,DMGEBE,1,2,D012654,3,Jan Reniers|Saskia Kindt|Pauline Boeckxstaens|Kristof Eeckloo|VANESSA SMITH|Maïté Verloigne,communicatie|vergaderen|interprofessioneel samenwerken|massa en media communicatie|sociale marketing voor interprofessionele oefening chronische zorg: chronische zorg|organisatie van zorg|interprofessionele samenwerking,niet-periodegebonden,,,participatie|werkstuk
MABA,DMGEBE,1,J,D012655,8,Benedicte Deforche,praktijkervaring|werkveld|gezondheidsbevordering|prakijkstage|onderzoekstage,niet-periodegebonden,,,portfolio|participatie|gedragsevaluatie op de werkvloer
MABA,DMGEBE,1,J,D012656,15,Benedicte Deforche,zelfstandig wetenschappelijk onderzoek|gezondheidsbevordering,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,participatie
MABA,DMGENK,1,1,D013004,8,Michel De Pauw|KATRIEN Francois|Frank Vermassen,hart|bloedvaten|epidemologie|preventie|pathogenese|ziektebeelden|diagnose|behandeling|interventies|revalidatie|palliatieve benadering|gezondheidsvoorlichting|gezondheidseconomische aspecten,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,mondeling examen,
MABA,DMGENK,1,1,D013005,8,Guy Joos|Annemieke Dhondt|Fritz Offner,bloedvormende organen|longen|nieren: epidemologie|preventie|ziektebeelden|diagnostiek|therapie|revalidatie|palliatie|gezondheidsvoorlichting|gezondheidseconomische aspecten,periodegebonden,schriftelijk examen,schriftelijk examen|mondeling examen,
MABA,DMGENK,1,1,D013010,3,Katrien Vandecasteele|Marc Coppens|Hannelore Denys|Yves Van Belleghem|Saskia Vande Velde|Helen Van Hoecke,juniorstage|observatiestage|ziekenhuisarts|operatiekwartier|anamnese|klinisch onderzoek,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMGENK,1,1,D013062,3,Jan Reniers,praktisch medisch onderwijs|klinische vaardigheden|communicatieve vaardigheden,periodegebonden|niet-periodegebonden,vaardigheidstest,vaardigheidstest,participatie
MABA,DMGENK,1,2,D012481,4,Mirko Petrovic|Hannelore Denys|Ruth Piers,geriatrie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMGENK,1,2,D013006,9,Danny De Looze|Frederik Berrevoet|Piet Pattyn|Guy T'Sjoen|Hans Van Vlierberghe,gastro-enterologie|endocrinologie|voeding: epidemologie|preventie|ziektebeelden|diagnostiek|therapie|palliatie|gezondheidsvoorlichting|gezondheidseconomische aspecten,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen,
MABA,DMGENK,1,2,D013007,8,Dirk Elewaut|VANESSA SMITH|Filip Van den Bosch|Luc Vanden Bossche|Jan Victor|Ruth Wittoek,orthopedie|traumatologie|reumatologie|fysische geneekunde|revalidatie,periodegebonden,schriftelijk examen met meerkeuzevragen,mondeling examen,
MABA,DMGENK,1,J,D002345,10,Hans Van Vlierberghe|Hannelore Denys|Pieter Depuydt|Philippe Tummers|Nanja van Geel,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,niet-periodegebonden,,,mondeling examen|portfolio
MABA,DMGENK,1,J,D013008,4,Lutgart Braeckman|Pauline Boeckxstaens|Johan Decruyenaere|Stefaan De Henauw|Kristof Eeckloo|Jan Reniers,"preventie|arbeidsgeneeskunde, evidence-based health policy making (ebhpm)|interprofessionele oefening chronische zorg, zorgpaden|zorgstrategie|studium generale|professioneel gedrag",periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen|portfolio|participatie|werkstuk|verslag,werkstuk|verslag,schriftelijk examen met meerkeuzevragen|portfolio|werkstuk|verslag
MABA,DMGENK,1,J,D013065,5,Stefan Heytens|Joke Van Dorpe|Thierry Christiaens|Joris Delanghe|Hannelore Denys|An De Sutter|Pieter De Visschere|Koenraad Verstraete,"klinisch redeneren|medische besliskunde|""evidence based medicine""|attitudevorming rationeel gebruik van medische beeldvorming therapeutische vaardigheden en rationeel gebruik van geneesmiddelen",periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|mondeling examen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen
